Dataset Name,Comment [Image File Path],Characteristics [Organism],Characteristics [Strain],Characteristics [Mating Type],Characteristics [Genotype],Assay Name,Experimental Condition [Treatment],Experimental Condition [Genotype],Comment [Gene Annotation Comments],Channels,Comment [Gene Identifier 1],Comment [Gene Identifier 2],Comment [Gene Symbol 1],Comment [Gene Symbol 2],Term Source Accession
YDA198_AGA1y_KAR4r_Mating,3216/Pos16,Saccharomyces cerevisiae,YDA198 X YSP711,mating type a X mating type alpha,YDA198: pAGA1-dPSTRY; pKAR4-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA198_AGA1y_KAR4r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR4-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR4-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCL055W,AGA1,KAR4,EFO_0001275;EFO_0001270
YDA198_AGA1y_KAR4r_Mating,3216/Pos17,Saccharomyces cerevisiae,YDA198 X YSP711,mating type a X mating type alpha,YDA198: pAGA1-dPSTRY; pKAR4-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA198_AGA1y_KAR4r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR4-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR4-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCL055W,AGA1,KAR4,EFO_0001275;EFO_0001270
YDA198_AGA1y_KAR4r_Mating,3216/Pos18,Saccharomyces cerevisiae,YDA198 X YSP711,mating type a X mating type alpha,YDA198: pAGA1-dPSTRY; pKAR4-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA198_AGA1y_KAR4r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR4-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR4-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCL055W,AGA1,KAR4,EFO_0001275;EFO_0001270
YDA198_AGA1y_KAR4r_Mating,3216/Pos19,Saccharomyces cerevisiae,YDA198 X YSP711,mating type a X mating type alpha,YDA198: pAGA1-dPSTRY; pKAR4-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA198_AGA1y_KAR4r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR4-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR4-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCL055W,AGA1,KAR4,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos20,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos21,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos22,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos23,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos24,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos25,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos26,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos27,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos28,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA247_AGA1y_KAR3r_Mating,3216/Pos29,Saccharomyces cerevisiae,YDA247 X YSP711,mating type a X mating type alpha,YDA247: pAGA1-dPSTRY; pKAR3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA247_AGA1y_KAR3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pKAR3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pKAR3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPR141C,AGA1,KAR3,EFO_0001275;EFO_0001270
YDA249_AGA1y_PRM3r_Mating,3161/Pos13,Saccharomyces cerevisiae,YDA249 X YSP711,mating type a X mating type alpha,YDA249: pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA249_AGA1y_PRM3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275;EFO_0001270
YDA249_AGA1y_PRM3r_Mating,3161/Pos14,Saccharomyces cerevisiae,YDA249 X YSP711,mating type a X mating type alpha,YDA249: pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA249_AGA1y_PRM3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275;EFO_0001270
YDA249_AGA1y_PRM3r_Mating,3161/Pos15,Saccharomyces cerevisiae,YDA249 X YSP711,mating type a X mating type alpha,YDA249: pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA249_AGA1y_PRM3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275;EFO_0001270
YDA249_AGA1y_PRM3r_Mating,3161/Pos16,Saccharomyces cerevisiae,YDA249 X YSP711,mating type a X mating type alpha,YDA249: pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA249_AGA1y_PRM3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275;EFO_0001270
YDA249_AGA1y_PRM3r_Mating,3161/Pos17,Saccharomyces cerevisiae,YDA249 X YSP711,mating type a X mating type alpha,YDA249: pAGA1-dPSTRY; pPRM3-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA249_AGA1y_PRM3r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM3-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM3-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YPL192C,AGA1,PRM3,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos18,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos19,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos20,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos21,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos22,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA296_AGA1y_FUS2r_Mating,3161/Pos23,Saccharomyces cerevisiae,YDA296 X YSP711,mating type a X mating type alpha,YDA296: pAGA1-dPSTRY; pFUS2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA296_AGA1y_FUS2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFUS2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFUS2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YMR232W,AGA1,FUS2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos13,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos14,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos15,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos16,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos17,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos18,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos19,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA302_AGA1y_FIG2r_Mating,3160/Pos20,Saccharomyces cerevisiae,YDA302 X YSP711,mating type a X mating type alpha,YDA302: pAGA1-dPSTRY; pFIG2-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA302_AGA1y_FIG2r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pFIG2-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pFIG2-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YCR089W,AGA1,FIG2,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos21,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos22,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos23,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos24,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos25,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YDA306_AGA1y_PRM1r_Mating,3118/Pos26,Saccharomyces cerevisiae,YDA306 X YSP711,mating type a X mating type alpha,YDA306: pAGA1-dPSTRY; pPRM1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YDA306_AGA1y_PRM1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pPRM1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pPRM1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNL279W,AGA1,PRM1,EFO_0001275;EFO_0001270
YSP642_AGA1y_AGA1r_Mating,3215/Pos0,Saccharomyces cerevisiae,YSP642 X YSP711,mating type a X mating type alpha,YSP642: pAGA1-dPSTRY; pAGA1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YSP642_AGA1y_AGA1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pAGA1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNR044W,AGA1,AGA1,EFO_0001275;EFO_0001270
YSP642_AGA1y_AGA1r_Mating,3215/Pos1,Saccharomyces cerevisiae,YSP642 X YSP711,mating type a X mating type alpha,YSP642: pAGA1-dPSTRY; pAGA1-dPSTRR; Histone-CFP; MATa; YSP711 pGPD-tdiRFP; MAT@,YSP642_AGA1y_AGA1r_MatingExperiment,Mixing of mating type a and mating type alpha cells,pAGA1-dPSTRY; pAGA1-dPSTRR,Saccharomyces genome database,BF0: Brightfield; CFP:nuclei; YFP: pAGA1-dPSTR; RFP:pAGA1-dPSTR; Cy5p5: tdiRFP Fusion BF1: Brightfield out of focus,YNR044W,YNR044W,AGA1,AGA1,EFO_0001275;EFO_0001270
